price,size,piperepair_plug,pipe_repair,sq_price,area,year_built,room_num,sqprice_adjusted
325000.0,58.0,1387.5,1986,5603.45, Kumpula,1936.0,2,6990.95
415000.0,50.0,2325.0,1961,8300.0, Etu-Töölö,1911.0,2,10625.0
498000.0,72.0,1762.5,1976,6916.67, Etu-Töölö,1926.0,2,8679.17
480500.0,82.0,0.0,2074,5859.76, Haaga,2024.0,3,5859.76
239000.0,52.0,600.0,2007,4596.15, Munkkivuori,1957.0,2,5196.15
399000.0,71.0,0.0,2071,5619.72, Pitäjänmäki,2021.0,2,5619.72
428000.0,85.0,0.0,2024,5035.29, Merihaka,1974.0,3,5035.29
18611.0,59.0,0.0,2046,315.44, Vuosaari,1996.0,2,315.44
379000.0,40.0,1575.0,1981,9475.0, Ullanlinna,1931.0,2,11050.0
295000.0,77.0,0.0,2051,3831.17, Aurinkolahti,2001.0,3,3831.17
405000.0,63.0,375.0,2013,6428.57, Lauttasaari,1963.0,2,6803.57
539000.0,56.0,2662.5,1952,9625.0, Ullanlinna,1902.0,2,12287.5
173000.0,52.0,0.0,2031,3326.92, Puistola,1981.0,2,3326.92
148000.0,53.0,0.0,2029,2792.45, Oulunkylä,1979.0,2,2792.45
24482.0,53.0,0.0,2054,461.92, Arabianranta,2004.0,2,461.92
277000.0,80.0,0.0,2034,3462.5, Lassila,1984.0,3,3462.5
393120.0,55.0,0.0,2076,7147.64, Kruunuvuorenranta,2026.0,3,7147.64
495000.0,71.0,0.0,2068,6971.83, Vallila,2018.0,3,6971.83
170000.0,41.0,0.0,2054,4146.34, Vuosaari,2004.0,2,4146.34
255000.0,48.0,0.0,2066,5312.5, Kruunuvuorenranta / Laajasalo,2016.0,2,5312.5
53546.0,81.0,0.0,2065,661.06, Vuosaari,2015.0,3,661.06
387000.0,64.0,0.0,2054,6046.88, Lauttasaari,2004.0,2,6046.88
598000.0,79.0,1800.0,1975,7569.62, Etu-Töölö,1925.0,2,9369.619999999999
355000.0,63.0,562.5,2008,5634.92, Munkkivuori,1958.0,3,6197.42
49195.0,88.0,0.0,2062,559.03, Malmi,2012.0,3,559.03
424000.0,59.0,0.0,2039,7186.44, Hietalahti,1989.0,2,7186.44
191900.0,37.0,0.0,2069,5186.49, Pitäjänmäki,2019.0,2,5186.49
915000.0,73.0,2437.5,1958,12534.25, Ullanlinna,1908.0,2,14971.75
380000.0,72.0,1237.5,1990,5277.78, Kallio,1940.0,2,6515.28
336960.0,79.0,0.0,2075,4265.32, Mellunmäki,2025.0,3,4265.32
249000.0,45.0,375.0,2013,5533.33, Kallio,1963.0,2,5908.33
219000.0,49.0,562.5,2008,4469.39, Munkkivuori,1958.0,2,5031.89
599000.0,76.0,1012.5,1996,7881.58, Kruununhaka,1946.0,2,8894.08
365000.0,59.0,675.0,2005,6186.44, Kallio,1955.0,2,6861.44
33904.0,51.0,0.0,2061,664.78, Myllypuro,2011.0,2,664.78
13989.0,74.0,0.0,2042,189.04, Kontula,1992.0,3,189.04
33316.0,74.0,0.0,2046,450.22, Vuosaari,1996.0,3,450.22
17557.0,56.0,0.0,2044,313.52, Vuosaari,1994.0,2,313.52
359000.0,53.0,2437.5,1958,6773.58, Kallio,1908.0,2,9211.08
215000.0,81.0,300.0,2015,2654.32, Vuosaari,1965.0,3,2954.32
329000.0,10.0,487.5,2010,32900.0, Haaga,1960.0,3,33387.5
40818.0,53.0,0.0,2067,770.15, Kruunuvuorenranta,2017.0,2,770.15
34232.0,90.0,0.0,2047,380.36, Pikku Huopalahti,1997.0,3,380.36
197000.0,74.0,300.0,2015,2662.16, Itä-Pakila,1965.0,3,2962.16
650000.0,93.0,1462.5,1984,6989.25, Etu-Töölö,1934.0,3,8451.75
238000.0,49.0,600.0,2007,4857.14, Munkkivuori,1957.0,2,5457.14
150000.0,59.0,0.0,2039,2542.37, Pukinmäki,1989.0,2,2542.37
218000.0,69.0,0.0,2034,3159.42, Itäkeskus,1984.0,3,3159.42
688000.0,70.0,2550.0,1955,9828.57, Kamppi,1905.0,2,12378.57
180000.0,56.0,637.5,2006,3214.29, Roihuvuori,1956.0,2,3851.79
236000.0,54.0,450.0,2011,4370.37, Kivihaka,1961.0,2,4820.37
238000.0,73.0,37.5,2022,3260.27, Konala,1972.0,3,3297.77
980000.0,10.0,450.0,2011,98000.0, Eira,1961.0,3,98450.0
198000.0,47.0,0.0,2068,4212.77, Kuninkaantammi,2018.0,2,4212.77
498000.0,63.0,0.0,2063,7904.76, Vallila,2013.0,2,7904.76
18230.0,49.0,0.0,2047,372.04, Pikku Huopalahti,1997.0,2,372.04
478000.0,71.0,675.0,2005,6732.39, Lauttasaari,1955.0,3,7407.39
359000.0,80.0,675.0,2005,4487.5, Roihuvuori,1955.0,3,5162.5
351224.0,83.0,0.0,2050,4231.61, Herttoniemenranta,2000.0,3,4231.61
158000.0,52.0,0.0,2023,3038.46, Pitäjänmäki,1973.0,2,3038.46
180000.0,74.0,0.0,2035,2432.43, Kurkimäki,1985.0,3,2432.43
374000.0,61.0,0.0,2031,6131.15, Katajanokka,1981.0,2,6131.15
299000.0,66.0,0.0,2069,4530.3, Kuninkaantammi,2019.0,3,4530.3
249000.0,41.0,0.0,2025,6073.17, Merihaka,1975.0,2,6073.17
399000.0,67.0,0.0,2050,5955.22, Sörnäinen,2000.0,3,5955.22
435000.0,61.0,0.0,2063,7131.15, Konepaja,2013.0,3,7131.15
257000.0,51.0,1350.0,1987,5039.22, Kallio,1937.0,2,6389.22
219000.0,47.0,412.5,2012,4659.57, Maunula,1962.0,2,5072.07
249000.0,58.0,0.0,2056,4293.1, Vuosaari,2006.0,2,4293.1
284000.0,85.0,0.0,2036,3341.18, Lassila,1986.0,3,3341.18
147000.0,56.0,487.5,2010,2625.0, Kannelmäki,1960.0,3,3112.5
460800.0,66.0,0.0,2073,6981.82, Haaga,2023.0,3,6981.82
438500.0,73.0,0.0,2073,6006.85, Arabianranta,2023.0,3,6006.85
995000.0,12.0,2475.0,1957,82916.67, Punavuori,1907.0,2,85391.67
43743.0,70.0,0.0,2061,624.9, Konala,2011.0,3,624.9
279000.0,80.0,0.0,2039,3487.5, Puistola,1989.0,3,3487.5
238000.0,49.0,0.0,2055,4857.14, Viikki,2005.0,2,4857.14
549000.0,11.0,1875.0,1973,49909.09, Vallila,1923.0,3,51784.09
239000.0,69.0,0.0,2030,3463.77, Pukinmäki,1980.0,3,3463.77
355000.0,53.0,0.0,2052,6698.11, Lauttasaari,2002.0,2,6698.11
276000.0,41.0,900.0,1999,6731.71, Ruskeasuo,1949.0,2,7631.71
259000.0,55.0,300.0,2015,4709.09, Oulunkylä,1965.0,2,5009.09
812000.0,11.0,1350.0,1987,73818.18, Taka-Töölö,1937.0,3,75168.18
23500.0,13.0,2887.5,1946,1807.69, Kaartinkaupunki,1896.0,3,4695.1900000000005
660000.0,49.0,2887.5,1946,13469.39, Kaartinkaupunki,1896.0,2,16356.89
258000.0,74.0,0.0,2025,3486.49, Itä-Pasila,1975.0,3,3486.49
298000.0,33.0,1350.0,1987,9030.3, Kamppi,1937.0,2,10380.3
149000.0,46.0,0.0,2039,3239.13, Pukinmäki,1989.0,2,3239.13
168000.0,71.0,0.0,2041,2366.2, Vuosaari,1991.0,3,2366.2
168000.0,52.0,412.5,2012,3230.77, Malmi,1962.0,2,3643.27
277000.0,39.0,1050.0,1995,7102.56, Meilahti,1945.0,2,8152.56
139000.0,50.0,0.0,2030,2780.0, Tapaninvainio,1980.0,2,2780.0
330000.0,70.0,637.5,2006,4714.29, Hermanni,1956.0,3,5351.79
750000.0,96.0,2437.5,1958,7812.5, Kamppi,1908.0,3,10250.0
976000.0,97.0,0.0,2075,10061.86, Kruunuvuorenranta,2025.0,3,10061.86
683600.0,76.0,0.0,2075,8994.74, Kruunuvuorenranta,2025.0,2,8994.74
595000.0,74.0,1275.0,1989,8040.54, Punavuori,1939.0,2,9315.54
398000.0,49.0,2475.0,1957,8122.45, Ullanlinna,1907.0,2,10597.45
535000.0,87.0,0.0,2057,6149.43, Arabianranta,2007.0,3,6149.43
278460.0,51.0,0.0,2075,5460.0, Verkkosaari,2025.0,2,5460.0
269900.0,49.0,0.0,2071,5508.16, Pohjois-Pasila,2021.0,2,5508.16
165000.0,55.0,150.0,2019,3000.0, Mellunmäki,1969.0,2,3150.0
327335.0,61.0,0.0,2075,5366.15, Verkkosaari,2025.0,3,5366.15
139000.0,65.0,0.0,2032,2138.46, Malminkartano,1982.0,2,2138.46
305000.0,55.0,450.0,2011,5545.45, Kulosaari,1961.0,2,5995.45
348000.0,72.0,825.0,2001,4833.33, Käpylä,1951.0,3,5658.33
298000.0,46.0,0.0,2058,6478.26, Kallio,2008.0,2,6478.26
178000.0,74.0,0.0,2023,2405.41, Koskela,1973.0,3,2405.41
239000.0,48.0,0.0,2070,4979.17, Postipuisto,2020.0,2,4979.17
198000.0,75.0,375.0,2013,2640.0, Puotinharju,1963.0,3,3015.0
18018.0,43.0,0.0,2050,419.02, Vuosaari,2000.0,2,419.02
549000.0,89.0,0.0,2038,6168.54, Kamppi,1988.0,3,6168.54
559000.0,61.0,1425.0,1985,9163.93, Ullanlinna,1935.0,3,10588.93
249500.0,38.0,600.0,2007,6565.79, Munkkiniemi,1957.0,2,7165.79
949000.0,87.0,1725.0,1977,10908.05, Ullanlinna,1927.0,2,12633.05
275000.0,60.0,0.0,2066,4583.33, Kruunuvuorenranta,2016.0,3,4583.33
379000.0,47.0,1650.0,1979,8063.83, Kamppi,1929.0,2,9713.83
333028.0,39.0,0.0,2075,8539.18, Kalasatama,2025.0,2,8539.18
609395.0,84.0,0.0,2075,7254.7, Kalasatama,2025.0,3,7254.7
309000.0,42.0,0.0,2070,7357.14, Jätkäsaari,2020.0,2,7357.14
29517.0,58.0,0.0,2049,508.91, Sörnäinen,1999.0,2,508.91
677000.0,80.0,2475.0,1957,8462.5, Kamppi,1907.0,2,10937.5
677000.0,79.0,0.0,2070,8569.62, Sompasaari,2020.0,3,8569.62
248000.0,85.0,0.0,2038,2917.65, Puistola,1988.0,3,2917.65
348000.0,63.0,412.5,2012,5523.81, Munkkiniemi,1962.0,3,5936.31
379000.0,72.0,0.0,2034,5263.89, Länsi-Pakila,1984.0,3,5263.89
58000.0,56.0,0.0,2072,1035.71, Koskela,2022.0,2,1035.71
312000.0,65.0,0.0,2061,4800.0, Herttoniemenranta,2011.0,2,4800.0
219000.0,51.0,525.0,2009,4294.12, Pajamäki,1959.0,2,4819.12
140000.0,45.0,300.0,2015,3111.11, Myllypuro,1965.0,2,3411.11
184000.0,62.0,0.0,2051,2967.74, Kivikko,2001.0,2,2967.74
438000.0,72.0,375.0,2013,6083.33, Lauttasaari,1963.0,3,6458.33
370000.0,47.0,2437.5,1958,7872.34, Ullanlinna,1908.0,2,10309.84
449000.0,61.0,0.0,2071,7360.66, Jätkäsaari,2021.0,3,7360.66
278000.0,66.0,675.0,2005,4212.12, Pohjois-Haaga,1955.0,3,4887.12
248000.0,52.0,0.0,2026,4769.23, Itä-Pasila,1976.0,,4769.23
534000.0,56.0,2212.5,1964,9535.71, Katajanokka,1914.0,2,11748.21
269000.0,72.0,0.0,2043,3736.11, Konala,1993.0,3,3736.11
275000.0,74.0,0.0,2041,3716.22, Pikku Huopalahti,1991.0,3,3716.22
357900.0,44.0,0.0,2063,8134.09, Konepaja,2013.0,2,8134.09
179000.0,32.0,1312.5,1988,5593.75, Vallila,1938.0,2,6906.25
139000.0,52.0,0.0,2035,2673.08, Kurkimäki,1985.0,,2673.08
415900.0,57.0,0.0,2063,7296.49, Vallila,2013.0,2,7296.49
348900.0,46.0,0.0,2067,7584.78, Lauttasaari,2017.0,2,7584.78
18057.0,49.0,0.0,2048,368.51, Pitäjänmäki,1998.0,2,368.51
245000.0,80.0,0.0,2036,3062.5, Tapaninvainio,1986.0,3,3062.5
21493.0,68.0,0.0,2046,316.07, Vuosaari,1996.0,3,316.07
225000.0,47.0,600.0,2007,4787.23, Munkkivuori,1957.0,2,5387.23
198000.0,47.0,0.0,2068,4212.77, Kuninkaantammi,2018.0,2,4212.77
235000.0,41.0,1050.0,1995,5731.71, Toukola,1945.0,2,6781.71
359000.0,53.0,1687.5,1978,6773.58, Kallio,1928.0,2,8461.08
428000.0,56.0,2887.5,1946,7642.86, Punavuori,1896.0,2,10530.36
15580.0,49.0,0.0,2044,317.96, Kivikko,1994.0,2,317.96
339000.0,75.0,0.0,2070,4520.0, Honkasuo,2020.0,3,4520.0
398000.0,77.0,0.0,2070,5168.83, Kruunuvuorenranta,2020.0,3,5168.83
298000.0,50.0,1725.0,1977,5960.0, Kallio,1927.0,2,7685.0
31032.0,47.0,0.0,2061,660.26, Konala,2011.0,2,660.26
31790.0,47.0,0.0,2061,676.38, Konala,2011.0,2,676.38
33614.0,73.0,0.0,2056,460.47, Mellunkylä,2006.0,3,460.47
198000.0,68.0,300.0,2015,2911.76, Myllypuro,1965.0,3,3211.76
129000.0,80.0,0.0,2024,1612.5, Suurmetsä,1974.0,O,1612.5
349000.0,51.0,1312.5,1988,6843.14, Laakso,1938.0,2,8155.64
288000.0,49.0,750.0,2003,5877.55, Toukola,1953.0,2,6627.55
750000.0,10.0,112.5,2020,75000.0, Lauttasaari,1970.0,3,75112.5
278000.0,78.0,0.0,2031,3564.1, Vartiokylä,1981.0,3,3564.1
340000.0,79.0,525.0,2009,4303.8, Hermanni,1959.0,3,4828.8
630000.0,84.0,2287.5,1962,7500.0, Töölö,1912.0,3,9787.5
179000.0,57.0,300.0,2015,3140.35, Myllypuro,1965.0,,3440.35
154000.0,46.0,412.5,2012,3347.83, Puotinharju,1962.0,2,3760.33
299000.0,67.0,525.0,2009,4462.69, Etelä-Haaga,1959.0,3,4987.69
230000.0,55.0,337.5,2014,4181.82, Puotinharju,1964.0,2,4519.32
399000.0,61.0,637.5,2006,6540.98, Ruskeasuo,1956.0,3,7178.48
158000.0,33.0,0.0,2035,4787.88, Lassila,1985.0,2,4787.88
289500.0,69.0,0.0,2072,4195.65, Mellunmäki,2022.0,2,4195.65
487000.0,88.0,1725.0,1977,5534.09, Sörnäinen,1927.0,2,7259.09
467000.0,72.0,0.0,2065,6486.11, Arabianranta,2015.0,3,6486.11
636000.0,66.0,2250.0,1963,9636.36, Etu-Töölö,1913.0,3,11886.36
194000.0,53.0,0.0,2032,3660.38, Tapaninvainio,1982.0,2,3660.38
199000.0,75.0,0.0,2031,2653.33, Malminkartano,1981.0,3,2653.33
229000.0,68.0,375.0,2013,3367.65, Konala,1963.0,3,3742.65
487000.0,83.0,0.0,2071,5867.47, Jätkäsaari,2021.0,3,5867.47
348000.0,40.0,0.0,2069,8700.0, Kalasatama,2019.0,2,8700.0
275000.0,45.0,900.0,1999,6111.11, Taka-Töölö,1949.0,2,7011.11
220000.0,70.0,337.5,2014,3142.86, Myllypuro,1964.0,3,3480.36
479000.0,61.0,0.0,2071,7852.46, Jätkäsaari,2021.0,3,7852.46
150000.0,81.0,0.0,2035,1851.85, Hakuninmaa,1985.0,3,1851.85
792000.0,86.0,1275.0,1989,9209.3, Etu-Töölö,1939.0,3,10484.3
259000.0,45.0,600.0,2007,5755.56, Herttoniemi,1957.0,3,6355.56
33015.0,49.0,0.0,2068,673.78, Vuosaari,2018.0,2,673.78
217000.0,76.0,75.0,2021,2855.26, Maunula,1971.0,3,2930.26
179000.0,62.0,262.5,2016,2887.1, Vuosaari,1966.0,3,3149.6
144000.0,50.0,337.5,2014,2880.0, Vuosaari,1964.0,2,3217.5
250000.0,41.0,1875.0,1973,6097.56, Vallila,1923.0,2,7972.56
425000.0,78.0,0.0,2070,5448.72, Jätkäsaari,2020.0,3,5448.72
558000.0,63.0,2362.5,1960,8857.14, Siltasaari,1910.0,2,11219.64
785000.0,98.0,1687.5,1978,8010.2, Kamppi,1928.0,3,9697.7
432000.0,72.0,0.0,2068,6000.0, Konepaja,2018.0,3,6000.0
249000.0,83.0,0.0,2035,3000.0, Mellunkylä,1985.0,3,3000.0
269000.0,47.0,712.5,2004,5723.4, Herttoniemi,1954.0,2,6435.9
17157.0,47.0,0.0,2047,365.04, Viikki,1997.0,2,365.04
325000.0,50.0,0.0,2032,6500.0, Katajanokka,1982.0,2,6500.0
379000.0,70.0,0.0,2033,5414.29, Katajanokka,1983.0,3,5414.29
435000.0,50.0,2362.5,1960,8700.0, Kaartinkaupunki,1910.0,2,11062.5
138000.0,56.0,0.0,2030,2464.29, Malminkartano,1980.0,2,2464.29
229000.0,41.0,450.0,2011,5585.37, Kallio,1961.0,2,6035.37
288000.0,78.0,0.0,2050,3692.31, Itäkeskus,2000.0,3,3692.31
238000.0,49.0,600.0,2007,4857.14, Munkkivuori,1957.0,2,5457.14
232000.0,50.0,0.0,2067,4640.0, Latokartano,2017.0,3,4640.0
12750.0,75.0,2887.5,1946,170.0, Kamppi,1896.0,3,3057.5
349000.0,57.0,1012.5,1996,6122.81, Vallila,1946.0,2,7135.31
269000.0,63.0,637.5,2006,4269.84, Roihuvuori,1956.0,3,4907.34
149000.0,65.0,150.0,2019,2292.31, Kontula,1969.0,3,2442.31
499000.0,84.0,0.0,2065,5940.48, Pitäjänmäki,2015.0,3,5940.48
199000.0,47.0,637.5,2006,4234.04, Pohjois-Haaga,1956.0,2,4871.54
430000.0,81.0,0.0,2071,5308.64, Myllypuro,2021.0,3,5308.64
389000.0,46.0,600.0,2007,8456.52, Punavuori,1957.0,2,9056.52
258000.0,72.0,0.0,2043,3583.33, Konala,1993.0,3,3583.33
178000.0,56.0,0.0,2035,3178.57, Mellunkylä,1985.0,2,3178.57
308000.0,48.0,1762.5,1976,6416.67, Töölö,1926.0,2,8179.17
25653.0,72.0,0.0,2049,356.29, Vuosaari,1999.0,2,356.29
17130.0,49.0,0.0,2045,349.59, Pikku Huopalahti,1995.0,2,349.59
309000.0,73.0,0.0,2055,4232.88, Aurinkolahti,2005.0,3,4232.88
578000.0,68.0,0.0,2069,8500.0, Sompasaari,2019.0,3,8500.0
38652.0,44.0,0.0,2074,878.45, Kalasatama,2024.0,2,878.45
10480.0,10.0,2475.0,1957,1048.0, Katajanokka,1907.0,3,3523.0
378000.0,68.0,412.5,2012,5558.82, Kallio,1962.0,2,5971.32
249000.0,49.0,0.0,2058,5081.63, Aurinkolahti,2008.0,2,5081.63
317000.0,45.0,1312.5,1988,7044.44, Laakso,1938.0,2,8356.939999999999
318736.0,50.0,0.0,2045,6374.72, Länsisatama,1995.0,2,6374.72
30440.0,50.0,0.0,2075,608.8, Kannelmäki,2025.0,2,608.8
37348.0,64.0,0.0,2075,583.56, Kannelmäki,2025.0,3,583.56
37641.0,65.0,0.0,2075,579.09, Kannelmäki,2025.0,3,579.09
29855.0,49.0,0.0,2075,609.29, Kannelmäki,2025.0,2,609.29
26635.0,42.0,0.0,2075,634.17, Kannelmäki,2025.0,2,634.17
25113.0,40.0,0.0,2075,627.83, Kannelmäki,2025.0,2,627.83
29855.0,50.0,0.0,2075,597.1, Kannelmäki,2025.0,2,597.1
36646.0,64.0,0.0,2075,572.59, Kannelmäki,2025.0,3,572.59
36938.0,65.0,0.0,2075,568.28, Kannelmäki,2025.0,3,568.28
37699.0,67.0,0.0,2075,562.67, Kannelmäki,2025.0,3,562.67
29270.0,49.0,0.0,2075,597.35, Kannelmäki,2025.0,2,597.35
26109.0,42.0,0.0,2075,621.64, Kannelmäki,2025.0,2,621.64
24879.0,40.0,0.0,2075,621.98, Kannelmäki,2025.0,2,621.98
29562.0,50.0,0.0,2075,591.24, Kannelmäki,2025.0,2,591.24
36294.0,64.0,0.0,2075,567.09, Kannelmäki,2025.0,3,567.09
36587.0,65.0,0.0,2075,562.88, Kannelmäki,2025.0,3,562.88
37290.0,67.0,0.0,2075,556.57, Kannelmäki,2025.0,3,556.57
25816.0,42.0,0.0,2075,614.67, Kannelmäki,2025.0,2,614.67
24587.0,40.0,0.0,2075,614.67, Kannelmäki,2025.0,2,614.67
29270.0,50.0,0.0,2075,585.4, Kannelmäki,2025.0,2,585.4
35943.0,64.0,0.0,2075,561.61, Kannelmäki,2025.0,3,561.61
36177.0,65.0,0.0,2075,556.57, Kannelmäki,2025.0,3,556.57
36938.0,67.0,0.0,2075,551.31, Kannelmäki,2025.0,3,551.31
28684.0,49.0,0.0,2075,585.39, Kannelmäki,2025.0,2,585.39
25582.0,42.0,0.0,2075,609.1, Kannelmäki,2025.0,2,609.1
35709.0,65.0,0.0,2075,549.37, Kannelmäki,2025.0,3,549.37
272000.0,55.0,1012.5,1996,4945.45, Vallila,1946.0,2,5957.95
392000.0,65.0,0.0,2043,6030.77, Ruoholahti,1993.0,2,6030.77
335000.0,65.0,0.0,2056,5153.85, Toukola,2006.0,2,5153.85
410000.0,71.0,487.5,2010,5774.65, Lauttasaari,1960.0,3,6262.15
995000.0,84.0,0.0,2062,11845.24, Munkkisaari,2012.0,3,11845.24
315000.0,56.0,0.0,2034,5625.0, Lauttasaari,1984.0,2,5625.0
69000.0,60.0,0.0,2029,1150.0, helsinki,1979.0,2,1150.0
298000.0,52.0,900.0,1999,5730.77, Ruskeasuo,1949.0,2,6630.77
520000.0,70.0,0.0,2069,7428.57, Munkkiniemi,2019.0,3,7428.57
37415.0,61.0,0.0,2061,613.36, Myllypuro,2011.0,2,613.36
329000.0,57.0,0.0,2070,5771.93, Suutarila,2020.0,3,5771.93
250000.0,52.0,337.5,2014,4807.69, Etelä-Haaga,1964.0,2,5145.19
227000.0,41.0,1312.5,1988,5536.59, Torkkelinmäki,1938.0,2,6849.09
549000.0,72.0,0.0,2024,7625.0, Kaisaniemi,1974.0,2,7625.0
440000.0,86.0,0.0,2058,5116.28, Pitäjänmäki,2008.0,3,5116.28
268000.0,53.0,300.0,2015,5056.6, Roihuvuori,1965.0,2,5356.6
292000.0,43.0,0.0,2072,6790.7, Käpylä,2022.0,2,6790.7
519000.0,82.0,1312.5,1988,6329.27, Munkkiniemi,1938.0,3,7641.77
485000.0,57.0,2700.0,1951,8508.77, Katajanokka,1901.0,2,11208.77
310000.0,52.0,412.5,2012,5961.54, Alppiharju,1962.0,2,6374.04
315000.0,65.0,300.0,2015,4846.15, Oulunkylä,1965.0,3,5146.15
489250.0,78.0,0.0,2073,6272.44, Pirkkola,2023.0,3,6272.44
398000.0,48.0,2512.5,1956,8291.67, Punavuori,1906.0,2,10804.17
378200.0,61.0,0.0,2074,6200.0, Kalasatama,2024.0,1,6200.0
273000.0,42.0,1462.5,1984,6500.0, Töölö,1934.0,2,7962.5
455300.0,78.0,0.0,2074,5837.18, Kalasatama,2024.0,1,5837.18
345100.0,51.0,0.0,2073,6766.67, Oulunkylä,2023.0,2,6766.67
398000.0,54.0,412.5,2012,7370.37, Ullanlinna,1962.0,2,7782.87
449700.0,69.0,0.0,2074,6517.39, Oulunkylä,2024.0,3,6517.39
332200.0,46.0,0.0,2074,7221.74, Oulunkylä,2024.0,2,7221.74
165000.0,59.0,262.5,2016,2796.61, Kontula,1966.0,2,3059.11
415000.0,54.0,2475.0,1957,7685.19, Hakaniemi,1907.0,2,10160.189999999999
199000.0,44.0,0.0,2068,4522.73, Siltamäki,2018.0,2,4522.73
139000.0,60.0,0.0,2034,2316.67, Malminkartano,1984.0,2,2316.67
24515.0,60.0,0.0,2053,408.58, Mellunkylä,2003.0,2,408.58
230400.0,39.0,0.0,2073,5907.69, Postipuisto,2023.0,2,5907.69
648000.0,73.0,1687.5,1978,8876.71, Kruununhaka,1928.0,2,10564.21
238000.0,55.0,0.0,2072,4327.27, Kuninkaantammi,2022.0,2,4327.27
389000.0,62.0,0.0,2068,6274.19, Toukola,2018.0,2,6274.19
342000.0,56.0,1237.5,1990,6107.14, Hakaniemi,1940.0,2,7344.64
349000.0,53.0,1237.5,1990,6584.91, Taka-Töölö,1940.0,2,7822.41
250000.0,60.0,1612.5,1980,4166.67, Tapaninkylä,1930.0,2,5779.17
154000.0,55.0,187.5,2018,2800.0, Mellunmäki,1968.0,,2987.5
229000.0,69.0,450.0,2011,3318.84, Kannelmäki,1961.0,3,3768.84
349000.0,44.0,0.0,2067,7931.82, Lauttasaari,2017.0,2,7931.82
144000.0,45.0,0.0,2026,3200.0, Mellunmäki,1976.0,2,3200.0
245000.0,48.0,0.0,2070,5104.17, Kruunuvuorenranta,2020.0,2,5104.17
310000.0,80.0,0.0,2066,3875.0, Tapaninvainio,2016.0,3,3875.0
199000.0,51.0,637.5,2006,3901.96, Roihuvuori,1956.0,2,4539.46
315000.0,60.0,0.0,2053,5250.0, Käpylä,2003.0,2,5250.0
328000.0,59.0,0.0,2072,5559.32, Oulunkylä,2022.0,3,5559.32
360000.0,68.0,0.0,2070,5294.12, Länsi-Pakila,2020.0,3,5294.12
428000.0,47.0,2512.5,1956,9106.38, Ullanlinna,1906.0,2,11618.88
36243.0,48.0,0.0,2069,755.06, Kaarela,2019.0,2,755.06
34093.0,60.0,0.0,2066,568.22, Kaarela,2016.0,3,568.22
46979.0,79.0,0.0,2061,594.67, Mellunkylä,2011.0,3,594.67
289000.0,54.0,0.0,2064,5351.85, Oulunkylä,2014.0,2,5351.85
249000.0,64.0,600.0,2007,3890.62, Oulunkylä,1957.0,3,4490.62
255490.0,60.0,0.0,2057,4258.17, Viikki,2007.0,3,4258.17
407000.0,64.0,487.5,2010,6359.38, Kallio,1960.0,3,6846.88
260000.0,60.0,787.5,2002,4333.33, Käpylä,1952.0,2,5120.83
668000.0,82.0,0.0,2068,8146.34, Kalasatama,2018.0,3,8146.34
358000.0,54.0,375.0,2013,6629.63, Lauttasaari,1963.0,2,7004.63
365000.0,46.0,1312.5,1988,7934.78, Punavuori,1938.0,2,9247.279999999999
468000.0,56.0,0.0,2074,8357.14, Kalasatama,2024.0,2,8357.14
348075.0,59.0,0.0,2073,5899.58, Pasila,2023.0,2,5899.58
384190.0,10.0,0.0,2073,38419.0, Pasila,2023.0,2,38419.0
272600.0,47.0,0.0,2073,5800.0, Pohjois-Pasila,2023.0,2,5800.0
35294.0,78.0,0.0,2048,452.49, Marjaniemi,1998.0,3,452.49
590000.0,50.0,1762.5,1976,11800.0, Hietalahti,1926.0,2,13562.5
319000.0,39.0,1387.5,1986,8179.49, Punavuori,1936.0,2,9566.99
446034.0,73.0,0.0,2072,6110.05, Pasila,2022.0,3,6110.05
280000.0,67.0,0.0,2041,4179.1, Pikku-Huopalahti,1991.0,3,4179.1
510000.0,75.0,787.5,2002,6800.0, Käpylä,1952.0,2,7587.5
272000.0,44.0,787.5,2002,6181.82, Haaga,1952.0,2,6969.32
442000.0,52.0,0.0,2074,8500.0, Verkkosaari´,2024.0,2,8500.0
149000.0,46.0,300.0,2015,3239.13, Myllypuro,1965.0,2,3539.13
329000.0,56.0,1237.5,1990,5875.0, Kallio,1940.0,2,7112.5
32984.0,78.0,0.0,2048,422.87, Marjaniemi,1998.0,3,422.87
32716.0,78.0,0.0,2048,419.44, Marjaniemi,1998.0,3,419.44
10490.0,12.0,0.0,2062,874.17, Kluuvi,2012.0,3,874.17
275000.0,72.0,0.0,2036,3819.44, Myllypuro,1986.0,3,3819.44
125000.0,58.0,0.0,2030,2155.17, Malmi,1980.0,2,2155.17
436000.0,65.0,0.0,2058,6707.69, Hermanni,2008.0,3,6707.69
125000.0,59.0,225.0,2017,2118.64, Kontula,1967.0,2,2343.64
299000.0,47.0,0.0,2072,6361.7, Herttoniemi,2022.0,2,6361.7
345000.0,61.0,0.0,2033,5655.74, Länsi-Pasila,1983.0,2,5655.74
169900.0,43.0,0.0,2069,3951.16, Vartiokylä,2019.0,2,3951.16
630000.0,80.0,1275.0,1989,7875.0, Hietalahti,1939.0,1,9150.0
175000.0,73.0,150.0,2019,2397.26, Mellunmäki,1969.0,3,2547.26
139000.0,64.0,0.0,2034,2171.88, Kurkimäki,1984.0,2,2171.88
